vx,vy,v_out,ideal,err
-0.35,1.4,0.372019161,0.36821585309750055,0.003803307902499442
-0.3,1.4,0.408140642,0.404345984060505,0.0037946579394950164
-0.25,1.4,0.446075308,0.442328546450192,0.00374676154980802
-0.2,1.4,0.485912115,0.4822585164567689,0.0036535985432310514
-0.15,1.4,0.527744167,0.5242357398038449,0.003508427196155184
-0.1,1.4,0.571668891,0.5683651814147466,0.0033037095852533893
-0.05,1.4,0.617788213,0.6147571878795011,0.003031025120498909
2.91433544e-16,1.4,0.66620874,0.6635277633787873,0.002680976621212694
0.05,1.4,0.71704194,0.7147988597548112,0.002243080245188822
0.1,1.4,0.770404338,0.7686986814544348,0.001705656545565204
0.15,1.4,0.826417704,0.8253620061070701,0.0010556978929299188
0.2,1.4,0.885209256,0.8849305215389569,0.0002787344610430953
0.25,1.4,0.946911851,0.9475531800665284,-0.0006413290665284732
0.3,1.4,1.0116642,1.0133865709547902,-0.00172237095479022
0.35,1.4,1.07961105,1.0825953119720442,-0.0029842619720441554
0.4,1.4,1.15090342,1.1553524610200574,-0.004449041020057498
0.45,1.4,1.2256988,1.2318399488689558,-0.006141148868955781
0.5,1.4,1.30416133,1.3122490340789152,-0.008087704078915348
0.55,1.4,1.38646205,1.3967807812461823,-0.010318731246182322
0.6,1.4,1.47277906,1.485646563769296,-0.012867503769296018
0.65,1.4,1.56329775,1.5790685923926833,-0.015770842392683226
0.7,1.4,1.65821101,1.6772804708492637,-0.019069460849263642
0.75,1.4,1.75771935,1.7805277799914618,-0.02280842999146193
0.8,1.4,1.86203119,1.889068691871255,-0.027037501871254976
0.85,1.4,1.97136292,2.003174615304778,-0.03181169530477779
0.9,1.4,2.08593915,2.123130874535737,-0.037191724535736714
0.95,1.4,2.2059928,2.249237422694633,-0.043244622694632806
1.0,1.4,2.33176529,2.381809591837832,-0.05004430183783226
-1.0,1.5,-0.0361150667,-0.03758566693672205,0.0014706002367220541
-0.95,1.5,-0.017076953,-0.018724084653663153,0.0016471316536631544
-0.9,1.5,0.00292654317,0.0011045516324347249,0.001821991537565275
-0.85,1.5,0.0239437969,0.021949823840562266,0.0019939730594377356
-0.8,1.5,0.046025548,0.04386385600905718,0.002161691990942821
-0.75,1.5,0.06922501,0.0669014446328503,0.002323565367149699
-0.7,1.5,0.0935979823,0.09112019568324514,0.0024777866167548512
-0.65,1.5,0.119202971,0.11658066865285166,0.0026223023471483448
-0.6,1.5,0.146101309,0.143346527985862,0.002754781014138008
-0.55,1.5,0.174357287,0.17148470227232226,0.002872584727677735
-0.5,1.5,0.20403828,0.20106555160446904,0.002972728395530949
-0.45,1.5,0.23521489,0.23216304351360895,0.0030518464863910633
-0.4,1.5,0.267961087,0.26485493792747494,0.003106149072525044
-0.35,1.5,0.302354352,0.29922298161054905,0.003131370389450938
-0.3,1.5,0.338475832,0.3353531125735535,0.0031227194264464853
-0.25,1.5,0.376410498,0.3733356749632405,0.0030748230367594886
-0.2,1.5,0.416247305,0.41326564496981744,0.0029816600301825757
-0.15,1.5,0.458079357,0.4552428683168934,0.002836488683106597
-0.1,1.5,0.502004081,0.49937230992779513,0.0026317710722049137
-0.05,1.5,0.548123404,0.5457643163925496,0.0023590876074504052
2.91433544e-16,1.5,0.59654393,0.5945348918918358,0.0020090381081641073
0.05,1.5,0.64737713,0.6458059882678597,0.0015711417321402354
0.1,1.5,0.700739528,0.6997058099674833,0.0010337180325166173
0.15,1.5,0.756752895,0.7563691346201187,0.00038376037988130385
0.2,1.5,0.815544446,0.8159376500520055,-0.00039320405200549136
0.25,1.5,0.877247041,0.878560308579577,-0.0013132675795770599
0.3,1.5,0.941999386,0.9443936994678388,-0.0023943134678388045
0.35,1.5,1.00994624,1.0136024404850927,-0.003656200485092631
0.4,1.5,1.08123861,1.086359589533106,-0.005120979533105974
0.45,1.5,1.15603399,1.1628470773820043,-0.006813087382004257
0.5,1.5,1.23449652,1.2432561625919638,-0.008759642591963823
0.55,1.5,1.31679724,1.3277879097592309,-0.010990669759230798
0.6,1.5,1.40311425,1.4166536922823445,-0.013539442282344494
0.65,1.5,1.49363294,1.5100757209057318,-0.016442780905731924
0.7,1.5,1.5885462,1.6082875993623122,-0.01974139936231234
0.75,1.5,1.68805454,1.7115349085045104,-0.023480368504510407
0.8,1.5,1.79236638,1.8200758203843035,-0.027709440384303452
0.85,1.5,1.90169811,1.9341817438178264,-0.03248363381782626
0.9,1.5,2.01627434,2.0541380030487852,-0.03786366304878541
0.95,1.5,2.13632799,2.1802445512076813,-0.043916561207681504
1.0,1.5,2.26210048,2.312816720350881,-0.05071624035088096
-1.0,1.5999999999999999,-0.101281391,-0.10212418807429313,0.0008427970742931334
-0.95,1.5999999999999999,-0.082243277,-0.08326260579123423,0.0010193287912342308
-0.9,1.5999999999999999,-0.0622397808,-0.06343396950513636,0.0011941887051363578
-0.85,1.5999999999999999,-0.0412225271,-0.042588697297008815,0.001366170197008812
-0.8,1.5999999999999999,-0.019140776,-0.020674665128513903,0.001533889128513901
-0.75,1.5999999999999999,0.00405868606,0.0023629234952792233,0.001695762564720777
-0.7,1.5999999999999999,0.0284316583,0.02658167454567406,0.001849983754325938
-0.65,1.5999999999999999,0.0540366466,0.05204214751528058,0.0019944990847194227
-0.6,1.5999999999999999,0.0809349851,0.07880800684829092,0.002126978251709072
-0.55,1.5999999999999999,0.109190963,0.10694618113475118,0.0022447818652488183
-0.5,1.5999999999999999,0.138871956,0.13652703046689796,0.0023449255331020324
-0.45,1.5999999999999999,0.170048566,0.16762452237603787,0.0024240436239621466
-0.4,1.5999999999999999,0.202794763,0.20031641678990386,0.0024783462100961273
-0.35,1.5999999999999999,0.237188028,0.23468446047297797,0.0025035675270220215
-0.3,1.5999999999999999,0.273309508,0.2708145914359824,0.0024949165640175686
-0.25,1.5999999999999999,0.311244174,0.3087971538256694,0.002447020174330572
-0.2,1.5999999999999999,0.351080981,0.34872712383224636,0.002353857167753659
-0.15,1.5999999999999999,0.392913033,0.39070434717932234,0.0022086858206776805
-0.1,1.5999999999999999,0.436837757,0.43483378879022405,0.0020039682097759415
-0.05,1.5999999999999999,0.48295708,0.48122579525497855,0.001731284745021433
2.91433544e-16,1.5999999999999999,0.531377606,0.5299963707542648,0.0013812352457351906
0.05,1.5999999999999999,0.582210806,0.5812674671302887,0.0009433388697113188
0.1,1.5999999999999999,0.635573204,0.6351672888299122,0.0004059151700877006
0.15,1.5999999999999999,0.691586571,0.6918306134825476,-0.00024404248254761285
0.2,1.5999999999999999,0.750378122,0.7513991289144344,-0.001021006914434408
0.25,1.5999999999999999,0.812080717,0.8140217874420059,-0.0019410704420059766
0.3,1.5999999999999999,0.876833062,0.8798551783302677,-0.003022116330267721
0.35,1.5999999999999999,0.944779914,0.9490639193475217,-0.004284005347521602
0.4,1.5999999999999999,1.01607229,1.0218210683955349,-0.0057487783955347815
0.45,1.5999999999999999,1.09086767,1.0983085562444332,-0.007440886244433287
0.5,1.5999999999999999,1.1693302,1.1787176414543927,-0.009387441454392631
0.55,1.5999999999999999,1.25163092,1.2632493886216598,-0.011618468621659828
0.6,1.5999999999999999,1.33794792,1.3521151711447734,-0.014167251144773463
0.65,1.5999999999999999,1.42846662,1.4455371997681608,-0.017070579768160732
0.7,1.5999999999999999,1.52337987,1.5437490782247412,-0.020369208224741087
0.75,1.5999999999999999,1.62288822,1.6469963873669393,-0.024108167366939215
0.8,1.5999999999999999,1.72720005,1.7555372992467324,-0.02833724924673242
0.85,1.5999999999999999,1.83653178,1.8696432226802553,-0.03311144268025523
0.9,1.5999999999999999,1.95110801,1.9895994819112144,-0.03849147191121438
0.95,1.5999999999999999,2.07116167,2.1157060300701103,-0.04454436007011031
1.0,1.5999999999999999,2.19693416,2.24827819921331,-0.05134403921330977
-1.0,1.7,-0.162495183,-0.16274880989072804,0.00025362689072805367
-0.95,1.7,-0.143457069,-0.14388722760766914,0.00043015860766915104
-0.9,1.7,-0.123453573,-0.12405859132157127,0.0006050183215712684
-0.85,1.7,-0.102436319,-0.10321331911344372,0.0007770001134437265
-0.8,1.7,-0.0803545683,-0.08129928694494881,0.0009447186449488137
-0.75,1.7,-0.0571551063,-0.058261698321155686,0.0011065920211556848
-0.7,1.7,-0.0327821341,-0.03404294727076085,0.0012608131707608494
-0.65,1.7,-0.00717714571,-0.00858247430115433,0.0014053285911543303
-0.6,1.7,0.0197211927,0.018183385031856014,0.0015378076681439867
-0.55,1.7,0.0479771702,0.046321559318316274,0.0016556108816837278
-0.5,1.7,0.0776581632,0.07590240865046305,0.0017557545495369559
-0.45,1.7,0.108834774,0.10699990055960296,0.001834873440397039
-0.4,1.7,0.14158097,0.13969179497346895,0.001889175026531048
-0.35,1.7,0.175974235,0.17405983865654306,0.0019143963434569422
-0.3,1.7,0.212095716,0.2101899696195475,0.0019057463804524888
-0.25,1.7,0.250030382,0.2481725320092345,0.0018578499907654922
-0.2,1.7,0.289867189,0.28810250201581145,0.0017646869841885793
-0.15,1.7,0.331699241,0.33007972536288743,0.0016195156371125452
-0.1,1.7,0.375623965,0.37420916697378914,0.0014147980262108617
-0.05,1.7,0.421743287,0.42060117343854364,0.0011421135614563815
2.91433544e-16,1.7,0.470163814,0.46937174893782985,0.0007920650621701664
0.05,1.7,0.520997014,0.5206428453138537,0.000354168686146239
0.1,1.7,0.574359412,0.5745426670134773,-0.00018325501347737916
0.15,1.7,0.630372778,0.6312059916661127,-0.0008332136661126643
0.2,1.7,0.689164329,0.6907745070979995,-0.0016101780979994595
0.25,1.7,0.750866924,0.753397165625571,-0.002530241625571028
0.3,1.7,0.815619269,0.8192305565138328,-0.0036112875138327727
0.35,1.7,0.883566122,0.8884392975310867,-0.004873175531086793
0.4,1.7,0.954858497,0.9611964465791,-0.006337949579099944
0.45,1.7,1.02965388,1.0376839344279984,-0.008030054427998534
0.5,1.7,1.10811641,1.118093019637958,-0.009976609637957878
0.55,1.7,1.19041712,1.2026247668052248,-0.012207646805224792
0.6,1.7,1.27673413,1.2914905493283384,-0.014756419328338488
0.65,1.7,1.36725283,1.384912577951726,-0.01765974795172598
0.7,1.7,1.46216608,1.4831244564083064,-0.020958376408306334
0.75,1.7,1.56167443,1.5863717655505045,-0.024697335550504462
0.8,1.7,1.66598626,1.6949126774302976,-0.02892641743029767
0.85,1.7,1.77531799,1.8090186008638205,-0.03370061086382048
0.9,1.7,1.88989422,1.9289748600947796,-0.03908064009477963
0.95,1.7,2.00994788,2.0550814082536757,-0.04513352825367578
1.0,1.7,2.13572036,2.187653577396875,-0.05193321739687473
-1.0,1.8,-0.220208676,-0.21990722373067673,-0.00030145226932326574
-0.95,1.8,-0.201170562,-0.20104564144761783,-0.00012492055238216837
-0.9,1.8,-0.181167066,-0.18121700516151995,4.9939161519962916e-05
-0.85,1.8,-0.160149812,-0.1603717329533924,0.00022192095339240714
-0.8,1.8,-0.138068061,-0.1384577007848975,0.0003896397848975053
-0.75,1.8,-0.114868599,-0.11542011216110437,0.0005515131611043694
-0.7,1.8,-0.0904956266,-0.09120136111070953,0.0007057345107095297
-0.65,1.8,-0.0648906382,-0.06574088814110302,0.0008502499411030123
-0.6,1.8,-0.0379922998,-0.03897502880809267,0.000982729008092674
-0.55,1.8,-0.00973632226,-0.01083685452163241,0.0011005322616324115
-0.5,1.8,0.0199446707,0.018743994810514364,0.0012006758894856362
-0.45,1.8,0.0511212812,0.04984148671965427,0.0012797944803457292
-0.4,1.8,0.0838674779,0.08253338113352027,0.0013340967664797337
-0.35,1.8,0.118260743,0.11690142481659438,0.0013593181834056223
-0.3,1.8,0.154382223,0.15303155577959882,0.0013506672204011971
-0.25,1.8,0.19231689,0.19101411816928582,0.0013027718307141722
-0.2,1.8,0.232153697,0.23094408817586276,0.0012096088241372316
-0.15,1.8,0.273985748,0.27292131152293875,0.0010644364770612258
-0.1,1.8,0.317910472,0.31705075313384046,0.0008597188661595423
-0.05,1.8,0.364029795,0.36344275959859496,0.0005870354014050339
2.91433544e-16,1.8,0.412450321,0.41221333509788116,0.00023698590211884696
0.05,1.8,0.463283521,0.46348443147390506,-0.00020091047390508043
0.1,1.8,0.516645919,0.5173842531735287,-0.0007383341735286431
0.15,1.8,0.572659286,0.574047577826164,-0.0013882918261639565
0.2,1.8,0.631450837,0.6336160932580508,-0.0021652562580507517
0.25,1.8,0.693153432,0.6962387517856223,-0.0030853197856223202
0.3,1.8,0.757905777,0.7620721426738841,-0.004166365673884176
0.35,1.8,0.82585263,0.8312808836911381,-0.005428253691138085
0.4,1.8,0.897145005,0.9040380327391513,-0.006893027739151236
0.45,1.8,0.971940383,0.9805255205880496,-0.008585137588049685
0.5,1.8,1.05040291,1.0609346057980091,-0.010531695798009055
0.55,1.8,1.13270363,1.1454663529652762,-0.012762722965276252
0.6,1.8,1.21902064,1.2343321354883898,-0.015311495488389726
0.65,1.8,1.30953934,1.3277541641117772,-0.018214824111777217
0.7,1.8,1.40445259,1.4259660425683576,-0.02151345256835757
0.75,1.8,1.50396093,1.5292133517105557,-0.02525242171055564
0.8,1.8,1.60827277,1.6377542635903488,-0.029481493590348906
0.85,1.8,1.7176045,1.7518601870238717,-0.03425568702387172
0.9,1.8,1.83218073,1.8718164462548308,-0.039635716254830866
0.95,1.8,1.95223439,1.997922994413727,-0.0456886044137268
1.0,1.8,2.07800687,2.130495163556926,-0.05248829355692619
-1.0,1.9,-0.274800673,-0.27397444500095236,-0.0008262279990476351
-0.95,1.9,-0.255762559,-0.25511286271789346,-0.0006496962821065377
-0.9,1.9,-0.235759063,-0.23528422643179558,-0.00047483656820440645
-0.85,1.9,-0.214741809,-0.21443895422366804,-0.00030285477633196223
-0.8,1.9,-0.192660058,-0.19252492205517313,-0.00013513594482686409
-0.75,1.9,-0.169460596,-0.16948733343138,2.6737431380013943e-05
-0.7,1.9,-0.145087624,-0.14526858238098517,0.00018095838098516892
-0.65,1.9,-0.119482635,-0.11980810941137865,0.00032547441137864563
-0.6,1.9,-0.092584297,-0.0930422500783683,0.0004579530783683089
-0.55,1.9,-0.0643283195,-0.06490407579190804,0.00057575629190805
-0.5,1.9,-0.0346473265,-0.03532322645976127,0.0006758999597612711
-0.45,1.9,-0.00347071601,-0.004225734550621363,0.0007550185406213629
-0.4,1.9,0.0292754806,0.028466159863244633,0.0008093207367553673
-0.35,1.9,0.0636687455,0.06283420354631875,0.0008345419536812532
-0.3,1.9,0.0997902262,0.09896433450932318,0.0008258916906768166
-0.25,1.9,0.137724892,0.13694689689901018,0.0007779951009898034
-0.2,1.9,0.177561699,0.17687686690558713,0.0006848320944128627
-0.15,1.9,0.219393751,0.2188540902526631,0.0005396607473368842
-0.1,1.9,0.263318475,0.2629835318635648,0.00033494313643517293
-0.05,1.9,0.309437798,0.3093755383283193,6.225967168066449e-05
2.91433544e-16,1.9,0.357858324,0.35814611382760553,-0.0002877898276055224
0.05,1.9,0.408691524,0.4094172102036294,-0.0007256862036294498
0.1,1.9,0.462053922,0.463317031903253,-0.0012631099032530124
0.15,1.9,0.518067289,0.5199803565558884,-0.0019130675558883814
0.2,1.9,0.57685884,0.5795488719877752,-0.0026900319877751766
0.25,1.9,0.638561435,0.6421715305153467,-0.003610095515346745
0.3,1.9,0.70331378,0.7080049214036085,-0.00469114140360849
0.35,1.9,0.771260632,0.7772136624208624,-0.005953030420862482
0.4,1.9,0.842553007,0.8499708114688757,-0.007417804468875633
0.45,1.9,0.917348385,0.926458299317774,-0.00910991431777397
0.5,1.9,0.995810918,1.0068673845277334,-0.0110564665277334
0.55,1.9,1.07811163,1.0913991316950007,-0.013287501695000703
0.6,1.9,1.16442864,1.1802649142181143,-0.0158362742181144
0.65,1.9,1.25494734,1.2736869428415014,-0.018739602841501446
0.7,1.9,1.34986059,1.3718988212980818,-0.0220382312980818
0.75,1.9,1.44936894,1.47514613044028,-0.02577719044027993
0.8,1.9,1.55368077,1.583687042320073,-0.030006272320073135
0.85,1.9,1.6630125,1.697792965753596,-0.034780465753595946
0.9,1.9,1.77758873,1.817749224984555,-0.040160494984555095
0.95,1.9,1.89764239,1.9438557731434511,-0.04621338314345125
1.0,1.9,2.02341487,2.0764279422866503,-0.05301307228665042
-1.0,2.0,-0.326591635,-0.32526773938850295,-0.001323895611497039
-0.95,2.0,-0.307553521,-0.30640615710544405,-0.0011473638945559417
-0.9,2.0,-0.287550025,-0.2865775208193462,-0.0009725041806538104
-0.85,2.0,-0.266532771,-0.26573224861121864,-0.0008005223887813662
-0.8,2.0,-0.24445102,-0.24381821644272372,-0.000632803557276268
-0.75,2.0,-0.221251558,-0.2207806278189306,-0.00047093018106939
-0.7,2.0,-0.196878586,-0.19656187676853576,-0.000316709231464235
-0.65,2.0,-0.171273598,-0.17110140379892924,-0.00017219420107075778
-0.6,2.0,-0.144375259,-0.1443355444659189,-3.971453408110892e-05
-0.55,2.0,-0.116119282,-0.11619737017945864,7.808817945863245e-05
-0.5,2.0,-0.0864382886,-0.08661652084731186,0.00017823224731186582
-0.45,2.0,-0.0552616782,-0.055519028938171955,0.0002573507381719575
-0.4,2.0,-0.0225154815,-0.02282713452430596,0.00031165302430595856
-0.35,2.0,0.0118777834,0.011540909158768153,0.00033687424123184616
-0.3,2.0,0.047999264,0.04767104012177259,0.00032822387822740995
-0.25,2.0,0.0859339302,0.08565360251145959,0.00028032768854040213
-0.2,2.0,0.125770737,0.12558357251803653,0.0001871644819634588
-0.15,2.0,0.167602789,0.16756079586511252,4.1993134887480243e-05
-0.1,2.0,0.211527513,0.21169023747601423,-0.000162724476014231
-0.05,2.0,0.257646835,0.25808224394076873,-0.00043540894076871117
2.91433544e-16,2.0,0.306067362,0.30685281944005494,-0.0007854574400549263
0.05,2.0,0.356900562,0.35812391581607883,-0.0012233538160788537
0.1,2.0,0.41026296,0.4120237375157024,-0.0017607775157024164
0.15,2.0,0.466276326,0.4686870621683378,-0.002410736168337757
0.2,2.0,0.525067878,0.5282555776002246,-0.0031876996002245805
0.25,2.0,0.586770473,0.5908782361277961,-0.004107763127796149
0.3,2.0,0.651522817,0.6567116270160579,-0.005188810016057865
0.35,2.0,0.71946967,0.7259203680333118,-0.006450698033311886
0.4,2.0,0.790762045,0.7986775170813251,-0.007915472081325037
0.45,2.0,0.865557423,0.8751650049302234,-0.009607581930223374
0.5,2.0,0.944019956,0.9555740901401829,-0.011554134140182915
0.55,2.0,1.02632067,1.04010583730745,-0.013785167307450052
0.6,2.0,1.11263768,1.1289716198305637,-0.01633393983056375
0.65,2.0,1.20315638,1.2223936484539508,-0.019237268453950795
0.7,2.0,1.29806963,1.3206055269105312,-0.02253589691053115
0.75,2.0,1.39757798,1.4238528360527294,-0.02627485605272928
0.8,2.0,1.50188981,1.5323937479325225,-0.030503937932522485
0.85,2.0,1.61122154,1.6464996713660454,-0.035278131366045296
0.9,2.0,1.72579777,1.7664559305970045,-0.040658160597004445
0.95,2.0,1.84585143,1.8925624787559006,-0.0467110487559006
1.0,2.0,1.97162391,2.0251346478990997,-0.05351073789909977
